filepath,call_number,photographer,caption,year,month,state,city,county,longitude,latitude
media/fsac/1a34837v.jpg,LC-DIG-fsac-1a34837,Jack Delano,"Pennsylvania R.R. ore docks, a &quot;Hulett&quot; ore unloader in operation, Cleveland, Ohio",1943,5,Ohio,Cleveland,Cuyahoga County,-81.6954088,41.4994954
media/fsac/1a34742v.jpg,LC-DIG-fsac-1a34742,Jack Delano,"A freight train stopping for coal and water at a siding enroute to Gallup, New Mexico, near Laguna, N.M.",1943,3,New Mexico,Laguna,Cibola County,-107.3828231,35.0367105
media/fsac/1a34122v.jpg,LC-DIG-fsac-1a34122,Russell Lee,"Wife of Jim Norris with canned goods, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34768v.jpg,LC-DIG-fsac-1a34768,Jack Delano,"Washing oranges at an orange packing co-op, Redlands, Calif. Santa Fe R.R. trip",1943,3,California,Redlands,San County,-117.1825381,34.0555693
media/fsac/1a34636v.jpg,LC-DIG-fsac-1a34636,Jack Delano,"General view of one of the Chicago and Northwestern railroad classification yards, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a35286v.jpg,LC-DIG-fsac-1a35286,Alfred T. Palmer,"Punching rivet holes in a frame member for a B-25 bomber, the plant of North American Aviation, Inc., Calif.",1942,6,California,Inglewood,Los County,-118.3531311,33.9616801
media/fsac/1a35353v.jpg,LC-DIG-fsac-1a35353,Alfred T. Palmer,"Riveter at work at the Douglas Aircraft Corporation plant in Long Beach, Calif.",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34125v.jpg,LC-DIG-fsac-1a34125,Russell Lee,"Rodeo at the Pie Town, New Mexico Fair",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a33848v.jpg,LC-DIG-fsac-1a33848,Jack Delano,"Potato farms showing layout of land and buildings, vicinity of Caribou, Aroostook, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982
media/fsac/1a34317v.jpg,LC-DIG-fsac-1a34317,Marion Post Wolcott,"Copper mining and sulfuric acid plant, Copperhill], Tenn.",1939,9,Tennessee,Copperhill,Polk County,-84.3707561,34.9889692
media/fsac/1a34367v.jpg,LC-DIG-fsac-1a34367,Marion Post Wolcott,"A store with live fish for sale, vicinity of Natchitoches, La.",1940,7,Louisiana,Natchitoches,Natchitoches Parish,-93.0862749,31.7607195
media/fsac/1a34175v.jpg,LC-DIG-fsac-1a34175,Russell Lee,"Farmland in Pleasant Valley near Ridgway, Ouray County, Colorado",1940,10,Colorado,Ridgway,Ouray County,-107.7617263,38.1527685
media/fsac/1a35036v.jpg,LC-DIG-fsac-1a35036,Russell Lee,"Scrap and salvage depot, Butte, Mont.",1942,10,Montana,Butte,Silver County,-112.5347447,46.0038153
media/fsac/1a35430v.jpg,LC-DIG-fsac-1a35430,John Vachon,"Southland Paper mill, Kraft (chemical) pulp used in making newsprint, Lufkin, Texas",1943,4,Texas,Lufkin,Angelina County,-94.729097,31.3382406
media/fsac/1a34629v.jpg,LC-DIG-fsac-1a34629,Jack Delano,"General view of the hump, Chicago and Northwestern railroad classification yard, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34215v.jpg,LC-DIG-fsac-1a34215,Russell Lee,"Grain elevators, Caldwell, Idaho",1941,7,Idaho,Caldwell,Canyon County,-116.6873596,43.6629384
media/fsac/1a34952v.jpg,LC-DIG-fsac-1a34952,Howard R. Hollem,"Frances Eggleston, aged 23, came from Oklahoma, used to do office work. Removing paper from pilot&#39;s window(?), Consolidated Aircraft Corp., Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a34361v.jpg,LC-DIG-fsac-1a34361,Marion Post Wolcott,"A cross roads store, bar, &quot;juke joint,&quot; and gas station in the cotton plantation area, Melrose, La.",1940,6,Louisiana,Melrose,Natchitoches Parish,-92.9671043,31.5987795
media/fsac/1a34899v.jpg,LC-DIG-fsac-1a34899,Howard R. Hollem,"Painting the American insignia on airplane wings is a job that Mrs. Irma Lee McElroy, a former office worker, does with precision and patriotic zeal. Mrs. McElroy is a civil service employee at the Naval Air Base, Corpus Christi, Texas. Her husband is a flight instructor",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34206v.jpg,LC-DIG-fsac-1a34206,Russell Lee,"Grain elevators, Caldwell, Idaho",1941,7,Idaho,Caldwell,Canyon County,-116.6873596,43.6629384
media/fsac/1a35366v.jpg,LC-DIG-fsac-1a35366,Alfred T. Palmer,"Students at Washington High School at class, training for specific contributions to the war effort, Los Angeles, Calif.",1942,9,California,Los Angeles,Los County,-118.2436849,34.0522342
media/fsac/1a34575v.jpg,LC-DIG-fsac-1a34575,John Collier,"A view looking through the White Mountains from the fire control tower manned by Barbara Mortensen, a fire and airplane lookout on Pine Mountain, Gorham vicinity, N.H. View is to the south",1943,6,New Hampshire,Gorham,Coos County,-71.173131,44.3878391
media/fsac/1a34105v.jpg,LC-DIG-fsac-1a34105,Russell Lee,"The Faro Caudill [family] eating dinner in their dugout, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34656v.jpg,LC-DIG-fsac-1a34656,Jack Delano,"Switchman throwing a switch a C and NW RR&#39;s Proviso yard, Chicago, Ill.",1943,4,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a35084v.jpg,LC-DIG-fsac-1a35084,Alfred T. Palmer,"16-inch coast artillery gun stamped &quot;Watervliet Arsenal 1921,&quot; Ft. Story, Va.",1942,3,Virginia,Fort Story,City News,-76.5840675,37.1587672
media/fsac/1a34112v.jpg,LC-DIG-fsac-1a34112,Russell Lee,"Bill Stagg turning up pinto beans, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a33785v.jpg,LC-DIG-fsac-1a33785,John Collier,"Bean field [and canning factory] Seabrook Farm, Bridgeton, N.J.",1942,6,New Jersey,Bridgeton,Cumberland County,-75.2340768,39.427337
media/fsac/1a34410v.jpg,LC-DIG-fsac-1a34410,Jack Delano,"[Small farm of John P. Collins, Taunton, Mass.]",1941,1,Massachusetts,Taunton,Bristol County,-71.0897675,41.900101
media/fsac/1a34142v.jpg,LC-DIG-fsac-1a34142,Russell Lee,"Homesteader feeding his daughter at the Pie Town, New Mexico Fair free barbeque",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34337v.jpg,LC-DIG-fsac-1a34337,Marion Post Wolcott,"Day-laborers picking cotton near Clarksdale, Miss.",1939,11,Mississippi,Clarksdale,Coahoma County,-90.5709323,34.2001086
media/fsac/1a34653v.jpg,LC-DIG-fsac-1a34653,Jack Delano,"In the roundhouse at a yard of the Chicago and Northwestern railroad, Chicago, Ill.",1942,12,Illinois,Chicago,Cook County,-87.6500523,41.850033
media/fsac/1a34552v.jpg,LC-DIG-fsac-1a34552,John Collier,"Civil Air Patrol Base, Bar Harbor, Maine. Ground crew making a routine overhaul of a patrol plane at base headquarters of Coastal Patrol #20",1943,6,Maine,Bar Harbor (Town),Hancock County,-68.2594596,44.3748015
media/fsac/1a34145v.jpg,LC-DIG-fsac-1a34145,Russell Lee,"Getting ready to serve the barbeque dinner at the Pie Town, New Mexico Fair",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34887v.jpg,LC-DIG-fsac-1a34887,Howard R. Hollem,"Formerly a sociology major at the University of Southern California, Mrs. Eloise J. Ellis (right) now &quot;keeps &#39;em flyin&#39;&quot; at the Naval Air Base, Corpus Christi, Texas. She is a supervisor under civil service in the Assembly and Repair Department. It is her job to maintain morale among the women to help them solve housing and other personal problems. With her is Jo Ann Whittington, an NYA trainee at the plant",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34820v.jpg,LC-DIG-fsac-1a34820,Jack Delano,"Loading coal into a freighter at one of the Pennsylvania Railroad docks, Sandusky, Ohio",1943,5,Ohio,Sandusky,Erie County,-82.7079605,41.4489397
media/fsac/1a34138v.jpg,LC-DIG-fsac-1a34138,Russell Lee,"Serving pinto beans at the Pie Town, New Mexico Fair barbeque",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34729v.jpg,LC-DIG-fsac-1a34729,Jack Delano,"A completely overhauled engine on the transfer table at the Atchison, Topeka, and Santa Fe railroad locomotive shops, Albuquerque, New Mexico. It is now ready to go into service",1943,3,New Mexico,Albuquerque,Bernalillo County,-106.6511367,35.0844909
media/fsac/1a34872v.jpg,LC-DIG-fsac-1a34872,Howard R. Hollem,"Learning to work a cutting machine, these two NYA employees receive training to fit them for important work, Corpus Christi, Texas. After eight weeks they will be eligible for civil service jobs at the Naval Air Base",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a35360v.jpg,LC-DIG-fsac-1a35360,Alfred T. Palmer,"This girl in a glass house is putting finishing touches on the bombardier nose section of a B-17F navy bomber, Long Beach, Calif. She&#39;s one of many capable women workers in the Douglas Aircraft Company plant. Better known as the &quot;Flying Fortress,&quot; the B-17F is a later model of the B-17 which distinguished itself in action in the South Pacific, over Germany and elsewhere. It is a long range, high altitude heavy bomber, with a crew of seven to nine men, and with armament sufficient to defend itself on daylight missions",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34339v.jpg,LC-DIG-fsac-1a34339,Marion Post Wolcott,"Day laborers picking cotton, near Clarksdale, Miss.",1939,11,Mississippi,Clarksdale,Coahoma County,-90.5709323,34.2001086
media/fsac/1a35094v.jpg,LC-DIG-fsac-1a35094,Alfred T. Palmer,"Here&#39;s our mission. A combat crew receives final instructions just before taking off in a mighty YB-17 bomber from a bombardment squadron base at the field, Langley Field, Va.",1942,5,Virginia,Hampton,City Hampton,-76.3452218,37.0298687
media/fsac/1a34631v.jpg,LC-DIG-fsac-1a34631,Jack Delano,"View of a classification yard at C &amp; NW RR&#39;s Proviso yard, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34235v.jpg,LC-DIG-fsac-1a34235,Russell Lee,"Shasta dam under construction, California",1942,6,California,Redding,Shasta County,-122.3916754,40.5865396
media/fsac/1a35346v.jpg,LC-DIG-fsac-1a35346,Alfred T. Palmer,"Annette del Sur publicizing salvage campaign in yard of Douglas Aircraft Company, Long Beach, Calif.",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34098v.jpg,LC-DIG-fsac-1a34098,Russell Lee,"Jack Whinery, homesteader, and his family, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34261v.jpg,LC-DIG-fsac-1a34261,Arthur Rothstein,"Boys flying a kite in front of the community center, FSA camp, Robstown, Tex.",1942,1,Texas,Robstown,Nueces County,-97.6688843,27.7903032
media/fsac/1a34408v.jpg,LC-DIG-fsac-1a34408,Royden Dixon,"[Black troops at the Memorial Day parade, Washington, D.C., probably Constitution Avenue]",1942,5,District of Columbia,Washington (DC),US.DC.001,-77.0002539,38.9170559
media/fsac/1a34530v.jpg,LC-DIG-fsac-1a34530,John Collier,"Courtyard of the Pan American Building, Washington, D.C.",1943,5,District of Columbia,Washington (DC),US.DC.001,-77.0002539,38.9170559
media/fsac/1a34256v.jpg,LC-DIG-fsac-1a34256,Arthur Rothstein,"Row shelters, FSA ... labor camp, Robstown, Tex.",1942,1,Texas,Robstown,Nueces County,-97.6688843,27.7903032
media/fsac/1a34979v.jpg,LC-DIG-fsac-1a34979,Howard R. Hollem,"War production workers at the Heil Company making gasoline trailer tanks for the U.S. Army Air Corps, Milwaukee, Wisconsin. Elizabeth Little, age 30, the mother of two children, spraying small parts. Her husband runs a farm",1943,2,Wisconsin,Milwaukee,Milwaukee County,-87.9064736,43.0389025
media/fsac/1a34626v.jpg,LC-DIG-fsac-1a34626,Jack Delano,Looking toward the Chicago and Northwestern railroad classification yard. The trestle runs from the ice house to the yard. The old cars in the foreground are used as living quarters for some yard workers and itinerant help. Town of Melrose Park is in background,1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34265v.jpg,LC-DIG-fsac-1a34265,Arthur Rothstein,"Child of a migratory farm laborer in the field during the harvest of the community center&#39;s cabbage crop, FSA labor camp, Tex.",1942,1,Texas,Robstown,Nueces County,-97.6688843,27.7903032
media/fsac/1a35434v.jpg,LC-DIG-fsac-1a35424,John Vachon,"Loading sulphur from vat, Freeport Sulphur Co., Hoskins Mound, Texas",1943,5,Texas,Freeport,Brazoria County,-95.3596617,28.9541368
media/fsac/1a34359v.jpg,LC-DIG-fsac-1a34359,Marion Post Wolcott,"Bayou Bourbeau plantation, a FSA cooperative, Natchitoches, La. A Negro family (?) seated on the porch of a house",1940,8,Louisiana,Natchitoches,Natchitoches Parish,-93.0862749,31.7607195
media/fsac/1a34893v.jpg,LC-DIG-fsac-1a34893,Howard R. Hollem,"J.D. Estes at the Naval Air Base, Corpus Christi, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34100v.jpg,LC-DIG-fsac-1a34100,Russell Lee,"Mr. Leatherman, homesteader, tying up cauliflower, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a35045v.jpg,LC-DIG-fsac-1a35045,Howard Liberman,"Another harrier of the U-boats nears completion at an eastern boat yard, Marine Construction Co., Stamford, Conn. Many new 110-foot wooden sub-chasers are taking the water these days at yards in all parts of the country",1942,3,Connecticut,Stamford,Fairfield County,-73.5387341,41.0534302
media/fsac/1a34863v.jpg,LC-DIG-fsac-1a34863,Howard R. Hollem,"Higgins Industries, Inc., New Orleans, La., makes torpedo boats and other boats for the Navy",1942,7,Louisiana,New Orleans,Orleans Parish,-90.075072,29.9546482
